,cand_nm,census_region,contb_receipt_dt_format,contb_receipt_amt
400,"Obama, Barack",Northeast,2011-05-26 00:00:00,-150.0
401,"Obama, Barack",Northeast,2011-05-28 00:00:00,-1000.0
402,"Obama, Barack",Northeast,2011-05-29 00:00:00,-500.0
403,"Obama, Barack",Northeast,2011-05-31 00:00:00,-200.0
404,"Obama, Barack",Northeast,2011-06-01 00:00:00,-600.0
405,"Obama, Barack",Northeast,2011-06-04 00:00:00,-1100.0
406,"Obama, Barack",Northeast,2011-06-07 00:00:00,-500.0
407,"Obama, Barack",Northeast,2011-06-08 00:00:00,-975.0
408,"Obama, Barack",Northeast,2011-06-14 00:00:00,-400.0
409,"Obama, Barack",Northeast,2011-06-18 00:00:00,-225.0
410,"Obama, Barack",Northeast,2011-06-20 00:00:00,-500.0
411,"Obama, Barack",Northeast,2011-06-22 00:00:00,-3175.0
412,"Obama, Barack",Northeast,2011-06-24 00:00:00,-1290.0
413,"Obama, Barack",Northeast,2011-06-25 00:00:00,-895.0
414,"Obama, Barack",Northeast,2011-06-27 00:00:00,-25542.57
415,"Obama, Barack",Northeast,2011-06-28 00:00:00,-5285.74
416,"Obama, Barack",Northeast,2011-06-29 00:00:00,-32210.0
417,"Obama, Barack",Northeast,2011-06-30 00:00:00,-33699.0
418,"Obama, Barack",Northeast,2011-07-01 00:00:00,-1173.0
419,"Obama, Barack",Northeast,2011-07-02 00:00:00,-105.0
420,"Obama, Barack",Northeast,2011-07-07 00:00:00,-225.0
421,"Obama, Barack",Northeast,2011-07-09 00:00:00,-100.0
422,"Obama, Barack",Northeast,2011-07-11 00:00:00,-1000.0
423,"Obama, Barack",Northeast,2011-07-12 00:00:00,-200.0
424,"Obama, Barack",Northeast,2011-07-15 00:00:00,-595.0
425,"Obama, Barack",Northeast,2011-07-18 00:00:00,-1100.0
426,"Obama, Barack",Northeast,2011-07-20 00:00:00,-1985.0
427,"Obama, Barack",Northeast,2011-07-21 00:00:00,-900.0
428,"Obama, Barack",Northeast,2011-07-25 00:00:00,-745.0
429,"Obama, Barack",Northeast,2011-07-26 00:00:00,-5400.0
430,"Obama, Barack",Northeast,2011-07-29 00:00:00,-250.0
431,"Obama, Barack",Northeast,2011-08-03 00:00:00,-950.0
432,"Obama, Barack",Northeast,2011-08-04 00:00:00,-1400.0
433,"Obama, Barack",Northeast,2011-08-05 00:00:00,-4800.0
434,"Obama, Barack",Northeast,2011-08-08 00:00:00,-550.0
435,"Obama, Barack",Northeast,2011-08-09 00:00:00,-2125.0
436,"Obama, Barack",Northeast,2011-08-12 00:00:00,-25.0
437,"Obama, Barack",Northeast,2011-08-15 00:00:00,-270.0
438,"Obama, Barack",Northeast,2011-08-17 00:00:00,-853.0
439,"Obama, Barack",Northeast,2011-08-18 00:00:00,-5100.0
440,"Obama, Barack",Northeast,2011-08-19 00:00:00,-2438.0
441,"Obama, Barack",Northeast,2011-08-22 00:00:00,-1250.0
442,"Obama, Barack",Northeast,2011-08-23 00:00:00,-100.0
443,"Obama, Barack",Northeast,2011-08-24 00:00:00,-1000.0
444,"Obama, Barack",Northeast,2011-08-25 00:00:00,-100.0
445,"Obama, Barack",Northeast,2011-08-29 00:00:00,-990.0
446,"Obama, Barack",Northeast,2011-08-30 00:00:00,-75.0
447,"Obama, Barack",Northeast,2011-09-02 00:00:00,-2800.0
448,"Obama, Barack",Northeast,2011-09-06 00:00:00,-165.0
449,"Obama, Barack",Northeast,2011-09-08 00:00:00,-75.0
450,"Obama, Barack",Northeast,2011-09-10 00:00:00,-700.0
451,"Obama, Barack",Northeast,2011-09-12 00:00:00,-2500.0
452,"Obama, Barack",Northeast,2011-09-13 00:00:00,-600.0
453,"Obama, Barack",Northeast,2011-09-15 00:00:00,-485.0
454,"Obama, Barack",Northeast,2011-09-16 00:00:00,-150.0
455,"Obama, Barack",Northeast,2011-09-17 00:00:00,-950.0
456,"Obama, Barack",Northeast,2011-09-19 00:00:00,-1250.0
457,"Obama, Barack",Northeast,2011-09-20 00:00:00,-1850.0
458,"Obama, Barack",Northeast,2011-09-21 00:00:00,-8400.0
459,"Obama, Barack",Northeast,2011-09-22 00:00:00,-2665.0
460,"Obama, Barack",Northeast,2011-09-27 00:00:00,-990.0
461,"Obama, Barack",Northeast,2011-09-28 00:00:00,-970.0
462,"Obama, Barack",Northeast,2011-09-29 00:00:00,-1465.0
463,"Obama, Barack",Northeast,2011-09-30 00:00:00,-10950.0
464,"Obama, Barack",Northeast,2011-10-03 00:00:00,-1000.0
465,"Obama, Barack",Northeast,2011-10-04 00:00:00,-5725.0
466,"Obama, Barack",Northeast,2011-10-05 00:00:00,-50.0
467,"Obama, Barack",Northeast,2011-10-06 00:00:00,-175.0
468,"Obama, Barack",Northeast,2011-10-07 00:00:00,-4975.0
469,"Obama, Barack",Northeast,2011-10-08 00:00:00,-3550.0
470,"Obama, Barack",Northeast,2011-10-11 00:00:00,-25.0
471,"Obama, Barack",Northeast,2011-10-13 00:00:00,-300.0
472,"Obama, Barack",Northeast,2011-10-17 00:00:00,-1900.0
473,"Obama, Barack",Northeast,2011-10-18 00:00:00,-1125.0
474,"Obama, Barack",Northeast,2011-10-19 00:00:00,-1285.0
475,"Obama, Barack",Northeast,2011-10-20 00:00:00,-950.0
476,"Obama, Barack",Northeast,2011-10-21 00:00:00,-5000.0
477,"Obama, Barack",Northeast,2011-10-22 00:00:00,-1000.0
478,"Obama, Barack",Northeast,2011-10-24 00:00:00,-500.0
479,"Obama, Barack",Northeast,2011-10-26 00:00:00,-4975.0
480,"Obama, Barack",Northeast,2011-10-28 00:00:00,-600.0
481,"Obama, Barack",Northeast,2011-11-02 00:00:00,-4150.0
482,"Obama, Barack",Northeast,2011-11-03 00:00:00,-950.0
483,"Obama, Barack",Northeast,2011-11-04 00:00:00,-1100.0
484,"Obama, Barack",Northeast,2011-11-08 00:00:00,-1425.0
485,"Obama, Barack",Northeast,2011-11-09 00:00:00,-2380.0
486,"Obama, Barack",Northeast,2011-11-14 00:00:00,-100.0
487,"Obama, Barack",Northeast,2011-11-15 00:00:00,-625.0
488,"Obama, Barack",Northeast,2011-11-16 00:00:00,-400.0
489,"Obama, Barack",Northeast,2011-11-17 00:00:00,-1320.0
490,"Obama, Barack",Northeast,2011-11-22 00:00:00,-310.0
491,"Obama, Barack",Northeast,2011-11-23 00:00:00,-425.0
492,"Obama, Barack",Northeast,2011-11-28 00:00:00,-5150.0
493,"Obama, Barack",Northeast,2011-11-29 00:00:00,-6750.0
494,"Obama, Barack",Northeast,2011-11-30 00:00:00,-65.0
495,"Obama, Barack",Northeast,2011-12-01 00:00:00,-250.0
496,"Obama, Barack",Northeast,2011-12-02 00:00:00,-487.0
497,"Obama, Barack",Northeast,2011-12-03 00:00:00,-400.0
498,"Obama, Barack",Northeast,2011-12-06 00:00:00,-240.0
499,"Obama, Barack",Northeast,2011-12-07 00:00:00,-2675.0
500,"Obama, Barack",Northeast,2011-12-09 00:00:00,-350.0
501,"Obama, Barack",Northeast,2011-12-13 00:00:00,-150.0
502,"Obama, Barack",Northeast,2011-12-15 00:00:00,-70.0
503,"Obama, Barack",Northeast,2011-12-16 00:00:00,-7495.0
504,"Obama, Barack",Northeast,2011-12-17 00:00:00,-25.0
505,"Obama, Barack",Northeast,2011-12-20 00:00:00,-6100.0
506,"Obama, Barack",Northeast,2011-12-21 00:00:00,-15860.0
507,"Obama, Barack",Northeast,2011-12-23 00:00:00,-300.0
508,"Obama, Barack",Northeast,2011-12-28 00:00:00,-25.0
509,"Obama, Barack",Northeast,2011-12-29 00:00:00,-370.0
510,"Obama, Barack",Northeast,2011-12-30 00:00:00,-1590.0
511,"Obama, Barack",Northeast,2011-12-31 00:00:00,-9960.0
512,"Obama, Barack",Northeast,2012-01-01 00:00:00,-2210.0
513,"Obama, Barack",Northeast,2012-01-02 00:00:00,-50.0
514,"Obama, Barack",Northeast,2012-01-03 00:00:00,-3762.0
515,"Obama, Barack",Northeast,2012-01-04 00:00:00,-450.0
516,"Obama, Barack",Northeast,2012-01-05 00:00:00,-550.0
517,"Obama, Barack",Northeast,2012-01-06 00:00:00,-900.0
518,"Obama, Barack",Northeast,2012-01-10 00:00:00,-450.0
519,"Obama, Barack",Northeast,2012-01-11 00:00:00,-643.0
520,"Obama, Barack",Northeast,2012-01-12 00:00:00,-7500.0
521,"Obama, Barack",Northeast,2012-01-13 00:00:00,-10595.0
522,"Obama, Barack",Northeast,2012-01-14 00:00:00,-1050.0
523,"Obama, Barack",Northeast,2012-01-16 00:00:00,-450.0
524,"Obama, Barack",Northeast,2012-01-17 00:00:00,-2600.0
525,"Obama, Barack",Northeast,2012-01-19 00:00:00,-40.0
526,"Obama, Barack",Northeast,2012-01-20 00:00:00,-150.0
527,"Obama, Barack",Northeast,2012-01-21 00:00:00,-11275.0
528,"Obama, Barack",Northeast,2012-01-22 00:00:00,-110.0
529,"Obama, Barack",Northeast,2012-01-23 00:00:00,-9295.0
530,"Obama, Barack",Northeast,2012-01-24 00:00:00,-775.0
531,"Obama, Barack",Northeast,2012-01-25 00:00:00,-1044.0
532,"Obama, Barack",Northeast,2012-01-27 00:00:00,-235.0
533,"Obama, Barack",Northeast,2012-01-28 00:00:00,-150.0
534,"Obama, Barack",Northeast,2012-01-31 00:00:00,-100.0
535,"Obama, Barack",Northeast,2012-02-01 00:00:00,-2900.0
536,"Obama, Barack",Northeast,2012-02-02 00:00:00,-5946.0
537,"Obama, Barack",Northeast,2012-02-03 00:00:00,-4150.0
538,"Obama, Barack",Northeast,2012-02-06 00:00:00,-5000.0
539,"Obama, Barack",Northeast,2012-02-07 00:00:00,-5724.0
540,"Obama, Barack",Northeast,2012-02-08 00:00:00,-4886.0
541,"Obama, Barack",Northeast,2012-02-10 00:00:00,-600.0
542,"Obama, Barack",Northeast,2012-02-11 00:00:00,-400.0
543,"Obama, Barack",Northeast,2012-02-13 00:00:00,-3950.0
544,"Obama, Barack",Northeast,2012-02-14 00:00:00,-3975.0
545,"Obama, Barack",Northeast,2012-02-15 00:00:00,-1182.0
546,"Obama, Barack",Northeast,2012-02-16 00:00:00,-3320.0
547,"Obama, Barack",Northeast,2012-02-17 00:00:00,-2435.0
548,"Obama, Barack",Northeast,2012-02-18 00:00:00,-55.0
549,"Obama, Barack",Northeast,2012-02-19 00:00:00,-250.0
550,"Obama, Barack",Northeast,2012-02-20 00:00:00,-100.0
551,"Obama, Barack",Northeast,2012-02-23 00:00:00,-1300.0
552,"Obama, Barack",Northeast,2012-02-24 00:00:00,-1556.6
553,"Obama, Barack",Northeast,2012-02-25 00:00:00,-2000.0
554,"Obama, Barack",Northeast,2012-02-27 00:00:00,-1848.0
555,"Obama, Barack",Northeast,2012-02-28 00:00:00,-6950.0
556,"Obama, Barack",Northeast,2012-02-29 00:00:00,-12316.0
557,"Obama, Barack",Northeast,2012-03-01 00:00:00,-4904.0
558,"Obama, Barack",Northeast,2012-03-05 00:00:00,-890.0
559,"Obama, Barack",Northeast,2012-03-06 00:00:00,-270.12
560,"Obama, Barack",Northeast,2012-03-07 00:00:00,-75.0
561,"Obama, Barack",Northeast,2012-03-08 00:00:00,-3950.0
562,"Obama, Barack",Northeast,2012-03-09 00:00:00,-6878.0
563,"Obama, Barack",Northeast,2012-03-10 00:00:00,-85.0
564,"Obama, Barack",Northeast,2012-03-11 00:00:00,-2000.0
565,"Obama, Barack",Northeast,2012-03-12 00:00:00,-300.0
566,"Obama, Barack",Northeast,2012-03-13 00:00:00,-6575.0
567,"Obama, Barack",Northeast,2012-03-14 00:00:00,-1535.0
568,"Obama, Barack",Northeast,2012-03-16 00:00:00,-634.0
569,"Obama, Barack",Northeast,2012-03-19 00:00:00,-1703.0
570,"Obama, Barack",Northeast,2012-03-20 00:00:00,-3100.0
571,"Obama, Barack",Northeast,2012-03-21 00:00:00,-490.0
572,"Obama, Barack",Northeast,2012-03-23 00:00:00,-500.0
573,"Obama, Barack",Northeast,2012-03-26 00:00:00,-1240.0
574,"Obama, Barack",Northeast,2012-03-27 00:00:00,-880.0
575,"Obama, Barack",Northeast,2012-03-28 00:00:00,-2489.0
576,"Obama, Barack",Northeast,2012-03-29 00:00:00,-3753.0
577,"Obama, Barack",Northeast,2012-03-30 00:00:00,-4262.0
578,"Obama, Barack",Northeast,2012-03-31 00:00:00,-899.0
579,"Obama, Barack",Northeast,2012-04-02 00:00:00,-1150.0
580,"Obama, Barack",Northeast,2012-04-03 00:00:00,-860.0
581,"Obama, Barack",Northeast,2012-04-04 00:00:00,-6081.0
582,"Obama, Barack",Northeast,2012-04-05 00:00:00,-1425.0
583,"Obama, Barack",Northeast,2012-04-06 00:00:00,-5154.0
584,"Obama, Barack",Northeast,2012-04-09 00:00:00,-18369.0
585,"Obama, Barack",Northeast,2012-04-10 00:00:00,-2222.0
586,"Obama, Barack",Northeast,2012-04-11 00:00:00,-425.0
587,"Obama, Barack",Northeast,2012-04-12 00:00:00,-6450.0
588,"Obama, Barack",Northeast,2012-04-13 00:00:00,-11748.5
589,"Obama, Barack",Northeast,2012-04-16 00:00:00,-591.0
590,"Obama, Barack",Northeast,2012-04-17 00:00:00,-1398.0
591,"Obama, Barack",Northeast,2012-04-18 00:00:00,-2532.0
592,"Obama, Barack",Northeast,2012-04-19 00:00:00,-5805.0
593,"Obama, Barack",Northeast,2012-04-20 00:00:00,-275.0
594,"Obama, Barack",Northeast,2012-04-23 00:00:00,-4985.0
595,"Obama, Barack",Northeast,2012-04-25 00:00:00,-1525.0
596,"Obama, Barack",Northeast,2012-04-26 00:00:00,-1245.0
597,"Obama, Barack",Northeast,2012-04-27 00:00:00,-1630.0
598,"Obama, Barack",Northeast,2012-04-30 00:00:00,-18617.4
599,"Obama, Barack",Northeast,2012-05-01 00:00:00,-10937.0
600,"Obama, Barack",Northeast,2012-05-02 00:00:00,-4658.0
601,"Obama, Barack",Northeast,2012-05-03 00:00:00,-1200.0
602,"Obama, Barack",Northeast,2012-05-04 00:00:00,-2800.0
603,"Obama, Barack",Northeast,2012-05-08 00:00:00,-336.0
604,"Obama, Barack",Northeast,2012-05-09 00:00:00,-6.0
605,"Obama, Barack",Northeast,2012-05-10 00:00:00,-700.0
606,"Obama, Barack",Northeast,2012-05-11 00:00:00,-7579.0
607,"Obama, Barack",Northeast,2012-05-12 00:00:00,-2015.0
608,"Obama, Barack",Northeast,2012-05-14 00:00:00,-4431.0
609,"Obama, Barack",Northeast,2012-05-15 00:00:00,-868.0
610,"Obama, Barack",Northeast,2012-05-16 00:00:00,-7473.0
611,"Obama, Barack",Northeast,2012-05-17 00:00:00,-8008.0
612,"Obama, Barack",Northeast,2012-05-18 00:00:00,-1646.0
613,"Obama, Barack",Northeast,2012-05-21 00:00:00,-9167.25
614,"Obama, Barack",Northeast,2012-05-22 00:00:00,-22389.059999999998
615,"Obama, Barack",Northeast,2012-05-23 00:00:00,-3775.0
616,"Obama, Barack",Northeast,2012-05-24 00:00:00,-5240.0
617,"Obama, Barack",Northeast,2012-05-25 00:00:00,-185.0
618,"Obama, Barack",Northeast,2012-05-26 00:00:00,-800.0
619,"Obama, Barack",Northeast,2012-05-27 00:00:00,-90.0
620,"Obama, Barack",Northeast,2012-05-28 00:00:00,-9766.0
621,"Obama, Barack",Northeast,2012-05-29 00:00:00,-2660.0
622,"Obama, Barack",Northeast,2012-05-30 00:00:00,-495.0
623,"Obama, Barack",Northeast,2012-05-31 00:00:00,-17523.0
624,"Obama, Barack",Northeast,2012-06-01 00:00:00,-4322.0
625,"Obama, Barack",Northeast,2012-06-04 00:00:00,-1381.0
626,"Obama, Barack",Northeast,2012-06-05 00:00:00,-25860.0
627,"Obama, Barack",Northeast,2012-06-06 00:00:00,-400.0
628,"Obama, Barack",Northeast,2012-06-07 00:00:00,-2187.0
629,"Obama, Barack",Northeast,2012-06-08 00:00:00,-14.0
630,"Obama, Barack",Northeast,2012-06-11 00:00:00,-1020.0
631,"Obama, Barack",Northeast,2012-06-12 00:00:00,-5670.0
632,"Obama, Barack",Northeast,2012-06-13 00:00:00,-11648.0
633,"Obama, Barack",Northeast,2012-06-14 00:00:00,-16291.0
634,"Obama, Barack",Northeast,2012-06-18 00:00:00,-350.0
635,"Obama, Barack",Northeast,2012-06-19 00:00:00,-6040.0
636,"Obama, Barack",Northeast,2012-06-20 00:00:00,-3213.0
637,"Obama, Barack",Northeast,2012-06-21 00:00:00,-2277.0
638,"Obama, Barack",Northeast,2012-06-22 00:00:00,-7745.0
639,"Obama, Barack",Northeast,2012-06-23 00:00:00,-7218.0
640,"Obama, Barack",Northeast,2012-06-25 00:00:00,-8364.0
641,"Obama, Barack",Northeast,2012-06-26 00:00:00,-425.0
642,"Obama, Barack",Northeast,2012-06-27 00:00:00,-4005.0
643,"Obama, Barack",Northeast,2012-06-28 00:00:00,-6155.0
644,"Obama, Barack",Northeast,2012-06-29 00:00:00,-1900.0
645,"Obama, Barack",Northeast,2012-06-30 00:00:00,-7425.0
646,"Obama, Barack",Northeast,2012-07-01 00:00:00,-1880.0
647,"Obama, Barack",Northeast,2012-07-02 00:00:00,-5173.0
648,"Obama, Barack",Northeast,2012-07-03 00:00:00,-250.0
649,"Obama, Barack",Northeast,2012-07-04 00:00:00,-1114.0
650,"Obama, Barack",Northeast,2012-07-05 00:00:00,-7915.0
651,"Obama, Barack",Northeast,2012-07-06 00:00:00,-6018.0
652,"Obama, Barack",Northeast,2012-07-09 00:00:00,-2851.0
653,"Obama, Barack",Northeast,2012-07-10 00:00:00,-4184.0
654,"Obama, Barack",Northeast,2012-07-11 00:00:00,-7670.0
655,"Obama, Barack",Northeast,2012-07-12 00:00:00,-2550.0
656,"Obama, Barack",Northeast,2012-07-13 00:00:00,-440.0
657,"Obama, Barack",Northeast,2012-07-16 00:00:00,-7495.0
658,"Obama, Barack",Northeast,2012-07-17 00:00:00,-8816.0
659,"Obama, Barack",Northeast,2012-07-18 00:00:00,-5381.0
660,"Obama, Barack",Northeast,2012-07-19 00:00:00,-4135.0
661,"Obama, Barack",Northeast,2012-07-20 00:00:00,-131573.0
662,"Obama, Barack",Northeast,2012-07-21 00:00:00,-850.0
663,"Obama, Barack",Northeast,2012-07-23 00:00:00,-2871.0
664,"Obama, Barack",Northeast,2012-07-24 00:00:00,-44490.0
665,"Obama, Barack",Northeast,2012-07-25 00:00:00,-429.0
666,"Obama, Barack",Northeast,2012-07-26 00:00:00,-600.0
667,"Obama, Barack",Northeast,2012-07-27 00:00:00,-119.0
668,"Obama, Barack",Northeast,2012-07-28 00:00:00,-650.0
669,"Obama, Barack",Northeast,2012-07-30 00:00:00,-7752.0
670,"Obama, Barack",Northeast,2012-07-31 00:00:00,-2200.0
671,"Obama, Barack",Northeast,2012-08-01 00:00:00,-5293.0
672,"Obama, Barack",Northeast,2012-08-02 00:00:00,-11155.5
673,"Obama, Barack",Northeast,2012-08-03 00:00:00,-375.0
674,"Obama, Barack",Northeast,2012-08-06 00:00:00,-1868.0
675,"Obama, Barack",Northeast,2012-08-07 00:00:00,-5000.0
676,"Obama, Barack",Northeast,2012-08-08 00:00:00,-2536.0
677,"Obama, Barack",Northeast,2012-08-09 00:00:00,-9093.0
678,"Obama, Barack",Northeast,2012-08-10 00:00:00,-5735.0
679,"Obama, Barack",Northeast,2012-08-11 00:00:00,-1000.0
680,"Obama, Barack",Northeast,2012-08-13 00:00:00,-2200.0
681,"Obama, Barack",Northeast,2012-08-14 00:00:00,-2937.0
682,"Obama, Barack",Northeast,2012-08-15 00:00:00,-2144.0
683,"Obama, Barack",Northeast,2012-08-16 00:00:00,-300.0
684,"Obama, Barack",Northeast,2012-08-17 00:00:00,-3115.0
685,"Obama, Barack",Northeast,2012-08-18 00:00:00,-7325.0
686,"Obama, Barack",Northeast,2012-08-20 00:00:00,-16194.0
687,"Obama, Barack",Northeast,2012-08-21 00:00:00,-5172.0
688,"Obama, Barack",Northeast,2012-08-22 00:00:00,-511.0
689,"Obama, Barack",Northeast,2012-08-23 00:00:00,-6282.0
690,"Obama, Barack",Northeast,2012-08-24 00:00:00,-4539.87
691,"Obama, Barack",Northeast,2012-08-25 00:00:00,-62.5
692,"Obama, Barack",Northeast,2012-08-27 00:00:00,-18782.0
693,"Obama, Barack",Northeast,2012-08-28 00:00:00,-1404.5
694,"Obama, Barack",Northeast,2012-08-29 00:00:00,-1351.0
695,"Obama, Barack",Northeast,2012-08-30 00:00:00,-1048.25
696,"Obama, Barack",Northeast,2012-08-31 00:00:00,-7941.0
697,"Obama, Barack",Northeast,2012-09-01 00:00:00,-175.0
698,"Obama, Barack",Northeast,2012-09-03 00:00:00,-14930.88
699,"Obama, Barack",Northeast,2012-09-04 00:00:00,-1390.0
700,"Obama, Barack",Northeast,2012-09-05 00:00:00,-6524.5
701,"Obama, Barack",Northeast,2012-09-06 00:00:00,-1780.0
702,"Obama, Barack",Northeast,2012-09-07 00:00:00,-464.0
703,"Obama, Barack",Northeast,2012-09-10 00:00:00,-36898.5
704,"Obama, Barack",Northeast,2012-09-11 00:00:00,-44259.25
705,"Obama, Barack",Northeast,2012-09-12 00:00:00,-13240.0
706,"Obama, Barack",Northeast,2012-09-13 00:00:00,-17545.75
707,"Obama, Barack",Northeast,2012-09-14 00:00:00,-6284.0
708,"Obama, Barack",Northeast,2012-09-15 00:00:00,-2725.0
709,"Obama, Barack",Northeast,2012-09-17 00:00:00,-13595.0
710,"Obama, Barack",Northeast,2012-09-18 00:00:00,-1691.0
711,"Obama, Barack",Northeast,2012-09-19 00:00:00,-2995.0
712,"Obama, Barack",Northeast,2012-09-20 00:00:00,-4149.0
713,"Obama, Barack",Northeast,2012-09-21 00:00:00,-5950.0
714,"Obama, Barack",Northeast,2012-09-22 00:00:00,-15944.0
715,"Obama, Barack",Northeast,2012-09-24 00:00:00,-21879.0
716,"Obama, Barack",Northeast,2012-09-25 00:00:00,-14148.0
717,"Obama, Barack",Northeast,2012-09-26 00:00:00,-10356.7
718,"Obama, Barack",Northeast,2012-09-27 00:00:00,-6150.0
719,"Obama, Barack",Northeast,2012-09-28 00:00:00,-4561.0
720,"Obama, Barack",Northeast,2012-09-29 00:00:00,-985.0
721,"Obama, Barack",Northeast,2012-09-30 00:00:00,-20201.5
722,"Obama, Barack",Northeast,2012-10-01 00:00:00,-30868.0
723,"Obama, Barack",Northeast,2012-10-02 00:00:00,-8193.0
724,"Obama, Barack",Northeast,2012-10-03 00:00:00,-4512.0
725,"Obama, Barack",Northeast,2012-10-04 00:00:00,-4700.0
726,"Obama, Barack",Northeast,2012-10-05 00:00:00,-13575.0
727,"Obama, Barack",Northeast,2012-10-08 00:00:00,-45689.0
728,"Obama, Barack",Northeast,2012-10-09 00:00:00,-6480.0
729,"Obama, Barack",Northeast,2012-10-10 00:00:00,-5268.0
730,"Obama, Barack",Northeast,2012-10-11 00:00:00,-5237.639999999999
731,"Obama, Barack",Northeast,2012-10-12 00:00:00,-9140.0
732,"Obama, Barack",Northeast,2012-10-13 00:00:00,-15064.0
733,"Obama, Barack",Northeast,2012-10-14 00:00:00,-350.0
734,"Obama, Barack",Northeast,2012-10-15 00:00:00,-16959.6
735,"Obama, Barack",Northeast,2012-10-16 00:00:00,-8022.0
736,"Obama, Barack",Northeast,2012-10-17 00:00:00,-23240.0
737,"Obama, Barack",Northeast,2012-10-18 00:00:00,-27570.6
738,"Obama, Barack",Northeast,2012-10-19 00:00:00,-15942.8
739,"Obama, Barack",Northeast,2012-10-20 00:00:00,-5977.0
740,"Obama, Barack",Northeast,2012-10-21 00:00:00,-7800.0
741,"Obama, Barack",Northeast,2012-10-22 00:00:00,-12072.0
742,"Obama, Barack",Northeast,2012-10-23 00:00:00,-25513.0
743,"Obama, Barack",Northeast,2012-10-24 00:00:00,-19094.3
744,"Obama, Barack",Northeast,2012-10-25 00:00:00,-64006.55
745,"Obama, Barack",Northeast,2012-10-26 00:00:00,-13609.0
746,"Obama, Barack",Northeast,2012-10-27 00:00:00,-2110.0
747,"Obama, Barack",Northeast,2012-10-28 00:00:00,-2359.75
748,"Obama, Barack",Northeast,2012-10-29 00:00:00,-35875.0
749,"Obama, Barack",Northeast,2012-10-30 00:00:00,-7683.0
750,"Obama, Barack",Northeast,2012-10-31 00:00:00,-5530.5
751,"Obama, Barack",Northeast,2012-11-01 00:00:00,-11109.0
752,"Obama, Barack",Northeast,2012-11-02 00:00:00,-10993.5
753,"Obama, Barack",Northeast,2012-11-03 00:00:00,-3726.0
754,"Obama, Barack",Northeast,2012-11-04 00:00:00,-7335.0
755,"Obama, Barack",Northeast,2012-11-05 00:00:00,-83053.6
756,"Obama, Barack",Northeast,2012-11-06 00:00:00,-14669.0
757,"Obama, Barack",Northeast,2012-11-07 00:00:00,-348.0
758,"Obama, Barack",Northeast,2012-11-08 00:00:00,-2424.0
759,"Obama, Barack",Northeast,2012-11-09 00:00:00,-3051.4300000000003
760,"Obama, Barack",Northeast,2012-11-12 00:00:00,-250.0
761,"Obama, Barack",Northeast,2012-11-13 00:00:00,-5855.0
762,"Obama, Barack",Northeast,2012-11-14 00:00:00,-18087.0
763,"Obama, Barack",Northeast,2012-11-15 00:00:00,-23671.0
764,"Obama, Barack",Northeast,2012-11-16 00:00:00,-50715.97
765,"Obama, Barack",Northeast,2012-11-19 00:00:00,-20084.5
766,"Obama, Barack",Northeast,2012-11-20 00:00:00,-7843.5
767,"Obama, Barack",Northeast,2012-11-21 00:00:00,-16701.0
768,"Obama, Barack",Northeast,2012-11-22 00:00:00,-16412.0
769,"Obama, Barack",Northeast,2012-11-23 00:00:00,-6585.0
770,"Obama, Barack",Northeast,2012-11-24 00:00:00,-2300.0
771,"Obama, Barack",Northeast,2012-11-26 00:00:00,-21440.0
772,"Obama, Barack",Northeast,2012-11-27 00:00:00,-24163.34
773,"Obama, Barack",Northeast,2012-11-28 00:00:00,-10770.0
774,"Obama, Barack",Northeast,2012-11-29 00:00:00,-3579.0
775,"Obama, Barack",Northeast,2012-11-30 00:00:00,-2420.0
776,"Obama, Barack",Northeast,2012-12-01 00:00:00,-655.0
777,"Obama, Barack",Northeast,2012-12-03 00:00:00,-4980.0
778,"Obama, Barack",Northeast,2012-12-04 00:00:00,-3787.0
779,"Obama, Barack",Northeast,2012-12-05 00:00:00,-14414.0
780,"Obama, Barack",Northeast,2012-12-06 00:00:00,-7601.0
781,"Obama, Barack",Northeast,2012-12-07 00:00:00,-42014.600000000006
782,"Obama, Barack",Northeast,2012-12-08 00:00:00,-1695.0
783,"Obama, Barack",Northeast,2012-12-10 00:00:00,-3898.0
784,"Obama, Barack",Northeast,2012-12-11 00:00:00,-24895.340000000004
785,"Obama, Barack",Northeast,2012-12-12 00:00:00,-10787.0
786,"Obama, Barack",Northeast,2012-12-13 00:00:00,-3865.0
787,"Obama, Barack",Northeast,2012-12-14 00:00:00,-7587.0
788,"Obama, Barack",Northeast,2012-12-15 00:00:00,-427.0
789,"Obama, Barack",Northeast,2012-12-17 00:00:00,-2974.0
790,"Obama, Barack",Northeast,2012-12-18 00:00:00,-12835.25
791,"Obama, Barack",Northeast,2012-12-19 00:00:00,-420.0
792,"Obama, Barack",Northeast,2012-12-20 00:00:00,-2362.0
793,"Obama, Barack",Northeast,2012-12-21 00:00:00,-1629.0
794,"Obama, Barack",Northeast,2012-12-22 00:00:00,-200.0
795,"Obama, Barack",Northeast,2012-12-24 00:00:00,-4954.0
796,"Obama, Barack",Northeast,2012-12-25 00:00:00,-110.0
797,"Obama, Barack",Northeast,2012-12-26 00:00:00,-1903.0
798,"Obama, Barack",Northeast,2012-12-27 00:00:00,-1479.0
799,"Obama, Barack",Northeast,2012-12-28 00:00:00,-985.0
800,"Obama, Barack",Northeast,2012-12-31 00:00:00,-45644.439999999995
801,"Obama, Barack",South,2011-04-04 00:00:00,-500.0
