,cand_nm,contb_receipt_dt_format,contb_receipt_amt
869,"Romney, Mitt",2012-07-15 00:00:00,-6764.259999999999
870,"Romney, Mitt",2012-07-16 00:00:00,-29570.0
871,"Romney, Mitt",2012-07-17 00:00:00,-370304.36
872,"Romney, Mitt",2012-07-18 00:00:00,-35773.0
873,"Romney, Mitt",2012-07-19 00:00:00,-150321.0
874,"Romney, Mitt",2012-07-20 00:00:00,-28782.0
875,"Romney, Mitt",2012-07-21 00:00:00,-2500.0
876,"Romney, Mitt",2012-07-23 00:00:00,-43014.0
877,"Romney, Mitt",2012-07-24 00:00:00,-256508.12
878,"Romney, Mitt",2012-07-25 00:00:00,-55725.12
879,"Romney, Mitt",2012-07-26 00:00:00,-68977.0
880,"Romney, Mitt",2012-07-27 00:00:00,-11765.09
881,"Romney, Mitt",2012-07-29 00:00:00,-2511.0
882,"Romney, Mitt",2012-07-30 00:00:00,-246948.0
883,"Romney, Mitt",2012-07-31 00:00:00,-1317911.84
884,"Romney, Mitt",2012-08-01 00:00:00,-3311.07
885,"Romney, Mitt",2012-08-02 00:00:00,-1900.0
886,"Romney, Mitt",2012-08-03 00:00:00,-9975.0
887,"Romney, Mitt",2012-08-04 00:00:00,-6800.0
888,"Romney, Mitt",2012-08-05 00:00:00,-3605.0
889,"Romney, Mitt",2012-08-06 00:00:00,-16169.640000000001
890,"Romney, Mitt",2012-08-07 00:00:00,-26920.0
891,"Romney, Mitt",2012-08-08 00:00:00,-12887.470000000001
892,"Romney, Mitt",2012-08-09 00:00:00,-10765.0
893,"Romney, Mitt",2012-08-10 00:00:00,-11125.0
894,"Romney, Mitt",2012-08-11 00:00:00,-8631.0
895,"Romney, Mitt",2012-08-12 00:00:00,-26677.5
896,"Romney, Mitt",2012-08-13 00:00:00,-52114.67
897,"Romney, Mitt",2012-08-14 00:00:00,-32855.0
898,"Romney, Mitt",2012-08-15 00:00:00,-297082.5
899,"Romney, Mitt",2012-08-16 00:00:00,-133878.93
900,"Romney, Mitt",2012-08-17 00:00:00,-30971.02
901,"Romney, Mitt",2012-08-18 00:00:00,-8185.87
902,"Romney, Mitt",2012-08-19 00:00:00,-8740.0
903,"Romney, Mitt",2012-08-20 00:00:00,-173023.52000000002
904,"Romney, Mitt",2012-08-21 00:00:00,-25143.64
905,"Romney, Mitt",2012-08-22 00:00:00,-151301.45
906,"Romney, Mitt",2012-08-23 00:00:00,-48809.0
907,"Romney, Mitt",2012-08-24 00:00:00,-172642.62
908,"Romney, Mitt",2012-08-25 00:00:00,-5350.0
909,"Romney, Mitt",2012-08-26 00:00:00,-6393.7
910,"Romney, Mitt",2012-08-27 00:00:00,-31739.5
911,"Romney, Mitt",2012-08-28 00:00:00,-129065.5
912,"Romney, Mitt",2012-08-29 00:00:00,-9043.470000000001
913,"Romney, Mitt",2012-08-30 00:00:00,-13339.780000000002
914,"Romney, Mitt",2012-08-31 00:00:00,-43002.0
915,"Romney, Mitt",2012-09-01 00:00:00,-19506.0
916,"Romney, Mitt",2012-09-02 00:00:00,-156.14000000000001
917,"Romney, Mitt",2012-09-03 00:00:00,-13299.47
918,"Romney, Mitt",2012-09-04 00:00:00,-22953.0
919,"Romney, Mitt",2012-09-05 00:00:00,-91443.16
920,"Romney, Mitt",2012-09-06 00:00:00,-28795.0
921,"Romney, Mitt",2012-09-07 00:00:00,-77566.79000000001
922,"Romney, Mitt",2012-09-08 00:00:00,-2515.0
923,"Romney, Mitt",2012-09-09 00:00:00,-12916.5
924,"Romney, Mitt",2012-09-10 00:00:00,-66094.07
925,"Romney, Mitt",2012-09-11 00:00:00,-35490.5
926,"Romney, Mitt",2012-09-12 00:00:00,-58505.0
927,"Romney, Mitt",2012-09-13 00:00:00,-33504.6
928,"Romney, Mitt",2012-09-14 00:00:00,-23933.3
929,"Romney, Mitt",2012-09-15 00:00:00,-7065.0
930,"Romney, Mitt",2012-09-16 00:00:00,-8156.0
931,"Romney, Mitt",2012-09-17 00:00:00,-74640.4
932,"Romney, Mitt",2012-09-18 00:00:00,-12676.51
933,"Romney, Mitt",2012-09-19 00:00:00,-22446.87
934,"Romney, Mitt",2012-09-20 00:00:00,-35320.5
935,"Romney, Mitt",2012-09-21 00:00:00,-7276.0
936,"Romney, Mitt",2012-09-22 00:00:00,-5745.0
937,"Romney, Mitt",2012-09-23 00:00:00,-4151.5
938,"Romney, Mitt",2012-09-24 00:00:00,-105813.12
939,"Romney, Mitt",2012-09-25 00:00:00,-51236.42
940,"Romney, Mitt",2012-09-26 00:00:00,-125154.0
941,"Romney, Mitt",2012-09-27 00:00:00,-23558.989999999998
942,"Romney, Mitt",2012-09-28 00:00:00,-11880.0
943,"Romney, Mitt",2012-09-29 00:00:00,-66861.0
944,"Romney, Mitt",2012-09-30 00:00:00,-35667.0
945,"Romney, Mitt",2012-10-01 00:00:00,-15244.0
946,"Romney, Mitt",2012-10-02 00:00:00,-16813.0
947,"Romney, Mitt",2012-10-03 00:00:00,-65261.0
948,"Romney, Mitt",2012-10-04 00:00:00,-84083.62
949,"Romney, Mitt",2012-10-05 00:00:00,-53308.0
950,"Romney, Mitt",2012-10-06 00:00:00,-12301.0
951,"Romney, Mitt",2012-10-07 00:00:00,-13246.5
952,"Romney, Mitt",2012-10-08 00:00:00,-60552.0
953,"Romney, Mitt",2012-10-09 00:00:00,-38650.0
954,"Romney, Mitt",2012-10-10 00:00:00,-29420.09
955,"Romney, Mitt",2012-10-11 00:00:00,-51610.0
956,"Romney, Mitt",2012-10-12 00:00:00,-20335.0
957,"Romney, Mitt",2012-10-13 00:00:00,-7850.0
958,"Romney, Mitt",2012-10-14 00:00:00,-17100.0
959,"Romney, Mitt",2012-10-15 00:00:00,-31962.0
960,"Romney, Mitt",2012-10-16 00:00:00,-30941.309999999998
961,"Romney, Mitt",2012-10-17 00:00:00,-52441.270000000004
962,"Romney, Mitt",2012-10-18 00:00:00,-32336.0
963,"Romney, Mitt",2012-10-19 00:00:00,-27313.809999999998
964,"Romney, Mitt",2012-10-20 00:00:00,-11650.0
965,"Romney, Mitt",2012-10-21 00:00:00,-20415.0
966,"Romney, Mitt",2012-10-22 00:00:00,-120244.5
967,"Romney, Mitt",2012-10-23 00:00:00,-46360.24
968,"Romney, Mitt",2012-10-24 00:00:00,-47469.509999999995
969,"Romney, Mitt",2012-10-25 00:00:00,-46197.0
970,"Romney, Mitt",2012-10-26 00:00:00,-33609.0
971,"Romney, Mitt",2012-10-27 00:00:00,-141072.4
972,"Romney, Mitt",2012-10-28 00:00:00,-5100.0
973,"Romney, Mitt",2012-10-29 00:00:00,-45894.22
974,"Romney, Mitt",2012-10-30 00:00:00,-247989.45
975,"Romney, Mitt",2012-10-31 00:00:00,-20650.44
976,"Romney, Mitt",2012-11-01 00:00:00,-17782.75
977,"Romney, Mitt",2012-11-02 00:00:00,-21650.46
978,"Romney, Mitt",2012-11-03 00:00:00,-334173.0
979,"Romney, Mitt",2012-11-04 00:00:00,-8700.0
980,"Romney, Mitt",2012-11-05 00:00:00,-29855.0
981,"Romney, Mitt",2012-11-06 00:00:00,-43401.0
982,"Romney, Mitt",2012-11-07 00:00:00,-5035.0
983,"Romney, Mitt",2012-11-08 00:00:00,-213.0
984,"Romney, Mitt",2012-11-09 00:00:00,-1000.0
985,"Romney, Mitt",2012-11-12 00:00:00,-50.0
986,"Romney, Mitt",2012-11-13 00:00:00,-75480.0
987,"Romney, Mitt",2012-11-16 00:00:00,-5250.0
988,"Romney, Mitt",2012-11-19 00:00:00,-182117.02000000002
989,"Romney, Mitt",2012-11-20 00:00:00,-3870.55
990,"Romney, Mitt",2012-11-26 00:00:00,-1100.0
991,"Romney, Mitt",2012-11-27 00:00:00,-11200.0
992,"Romney, Mitt",2012-11-28 00:00:00,-10705.0
993,"Romney, Mitt",2012-11-29 00:00:00,-13100.0
994,"Romney, Mitt",2012-11-30 00:00:00,-100710.0
995,"Romney, Mitt",2012-12-01 00:00:00,-21967.0
996,"Romney, Mitt",2012-12-02 00:00:00,-6163.0
997,"Romney, Mitt",2012-12-03 00:00:00,-14700.0
998,"Romney, Mitt",2012-12-04 00:00:00,-46065.56
999,"Romney, Mitt",2012-12-05 00:00:00,-5706.0
1000,"Romney, Mitt",2012-12-06 00:00:00,-2622.0
1001,"Romney, Mitt",2012-12-07 00:00:00,-3025.0
1002,"Romney, Mitt",2012-12-09 00:00:00,-200.0
1003,"Romney, Mitt",2012-12-10 00:00:00,-500.0
1004,"Romney, Mitt",2012-12-11 00:00:00,-2790.0
1005,"Romney, Mitt",2012-12-12 00:00:00,-1250.0
1006,"Romney, Mitt",2012-12-13 00:00:00,-257967.0
1007,"Romney, Mitt",2012-12-14 00:00:00,-10700.0
1008,"Romney, Mitt",2012-12-18 00:00:00,-2500.0
1009,"Romney, Mitt",2012-12-19 00:00:00,-3500.0
1010,"Romney, Mitt",2012-12-20 00:00:00,-4000.0
1011,"Romney, Mitt",2012-12-21 00:00:00,-505.0
1012,"Romney, Mitt",2012-12-22 00:00:00,-50.0
1013,"Romney, Mitt",2012-12-27 00:00:00,-1250.0
1014,"Romney, Mitt",2012-12-31 00:00:00,-165835.0
